Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
de,de,1,0,458595
el,la,0,1,270800
el,el,0,2,223672
que,que,2,3,210858
en,en,3,4,205524
y,y,4,5,166619
a,a,7,6,142735
el,los,0,7,104697
él,se,5,8,88566
del,del,9,9,83438
uno,un,6,10,75394
el,las,0,11,71711
con,con,10,12,70923
por,por,11,13,69634
para,para,14,14,62844
uno,una,6,15,60100
no,no,16,16,50723
su,su,12,17,47955
ser,es,8,18,46067
al,al,17,19,40825
él,lo,5,20,33546
más,más,20,21,30495
como,como,21,22,27588
haber,ha,13,23,26819
este,este,15,24,23886
su,sus,12,25,17653
pero,pero,29,26,16433
ser,fue,8,27,15511
este,esta,15,28,14476
también,también,32,29,14327
o,o,33,30,14106
año,años,24,31,12553
desde,desde,34,32,12492
ya,ya,36,33,11852
él,le,5,34,11640
entre,entre,37,35,11357
estar,está,18,36,11162
sin,sin,39,37,11025
si,si,40,38,10951
sobre,sobre,41,39,10881
haber,han,13,40,10645
ser,son,8,41,9923
dos,dos,46,42,9864
todo,todo,23,43,9534
hasta,hasta,47,44,9111
haber,hay,13,45,9101
ser,ser,8,46,8959
cuando,cuando,49,47,8913
mucho,muy,27,48,8840
año,año,24,49,8230
parte,parte,48,50,8223
tener,tiene,19,51,8194
persona,personas,45,52,7818
durante,durante,54,53,7425
además,además,56,54,7358
porque,porque,57,55,7188
decir,dijo,31,56,7166
donde,donde,63,57,7048
yo,me,26,58,7022
así,así,64,59,7015
todo,todos,23,60,7009
país,país,50,61,6643
según,según,67,62,6427
poder,puede,22,63,6306
yo,nos,26,64,6245
contra,contra,69,65,6174
uno,uno,6,66,6049
día,día,42,67,5999
tras,tras,73,68,5932
ese,ese,28,69,5881
estar,están,18,70,5801
después,después,79,71,5637
solo,solo,71,72,5531
vez,vez,61,73,5493
ese,eso,28,74,5458
millón,millones,74,75,5441
hacer,hace,25,76,5421
presidente,presidente,84,77,5357
ahora,ahora,87,78,5299
ser,sido,8,79,5296
cada,cada,88,80,5262
momento,momento,70,81,5182
tiempo,tiempo,76,82,5138
tres,tres,91,83,5120
este,esto,15,84,5040
ante,ante,96,85,5038
e,e,103,86,4887
día,días,42,87,4844
otro,otros,30,88,4796
qué,qué,105,89,4777
gran,gran,107,90,4748
hacer,hacer,25,91,4745
ciudad,ciudad,83,92,4736
vida,vida,95,93,4710
haber,había,13,94,4681
primero,primera,35,95,4628
lugar,lugar,86,96,4589
tanto,tanto,55,97,4545
este,estos,15,98,4489
mientras,mientras,112,99,4475
quien,quien,65,100,4440
nacional,nacional,98,101,4370
ese,esa,28,102,4360
otro,otro,30,103,4330
ser,era,8,104,4309
mismo,mismo,60,105,4306
hoy,hoy,117,106,4286
caso,caso,66,107,4274
mundo,mundo,115,108,4273
antes,antes,119,109,4247
trabajo,trabajo,100,110,4207
nuevo,nuevo,43,111,4136
bien,bien,113,112,4112
aunque,aunque,121,113,4099
ser,será,8,114,4078
ser,fueron,8,115,4072
estado,estado,109,116,4048
luego,luego,127,117,4046
menos,menos,129,118,4004
hora,horas,78,119,3979
primero,primer,35,120,3968
mejor,mejor,90,121,3953
pasado,pasado,102,122,3917
partido,partido,81,123,3899
mi,mi,106,124,3894
ni,ni,136,125,3848
semana,semana,89,126,3847
equipo,equipo,93,127,3845
mucho,mucho,27,128,3842
tener,tener,19,129,3814
manera,manera,137,130,3689
forma,forma,124,131,3672
gobierno,gobierno,123,132,3614
tener,tienen,19,133,3590
embargo,embargo,148,134,3585
tú,te,104,135,3573
mayor,mayor,108,136,3548
salud,salud,151,137,3515
siempre,siempre,152,138,3479
él,les,5,139,3455
poder,poder,22,140,3440
él,la,5,141,3434
ir,va,38,142,3354
seguridad,seguridad,163,143,3319
cómo,cómo,164,144,3310
acuerdo,acuerdo,142,145,3308
través,través,173,146,3237
este,estas,15,147,3227
nuevo,nueva,43,148,3213
poder,pueden,22,149,3185
él,ellos,5,150,3177
casa,casa,147,151,3147
situación,situación,146,152,3145
otro,otra,30,153,3142
otro,otras,30,154,3115
alguno,algunos,58,155,3094
general,general,158,156,3090
algo,algo,186,157,3066
todo,todas,23,158,3054
mil,mil,139,159,3032
poco,poco,120,160,3028
estar,estaba,18,161,3024
él,él,5,162,3013
importante,importante,130,163,3009
ver,ver,51,164,2996
mes,meses,82,165,2955
mucho,muchos,27,166,2906
final,final,159,167,2889
centro,centro,144,168,2877
medio,medio,97,169,2819
estar,estamos,18,170,2801
grupo,grupo,138,171,2791
estar,estar,18,172,2784
cuatro,cuatro,201,173,2780
uno,unos,6,174,2773
frente,frente,197,175,2772
yo,yo,26,176,2762
policía,policía,189,177,2605
último,último,53,178,2603
gente,gente,213,179,2601
cuenta,cuenta,180,180,2593
ser,sea,8,181,2575
nivel,nivel,168,182,2574
zona,zona,156,183,2574
caso,casos,66,184,2571
social,sociales,101,185,2568
deber,debe,52,186,2563
hecho,hecho,132,187,2562
proyecto,proyecto,145,188,2562
hacer,hizo,25,189,2553
tener,tenemos,19,190,2539
tipo,tipo,195,191,2525
público,público,80,192,2505
nuestro,nuestro,62,193,2496
tu,tu,172,194,2492
autoridad,autoridades,190,195,2486
fin,fin,198,196,2481
mundial,mundial,210,197,2477
mes,mes,82,198,2470
todo,toda,23,199,2467
nuestro,nuestra,62,200,2438
quien,quienes,65,201,2433
sector,sector,170,202,2412
nada,nada,236,203,2375
poder,podría,22,204,2374
información,información,218,205,2367
cual,cual,165,206,2360
junto,junto,176,207,2354
casi,casi,242,208,2350
familia,familia,153,209,2349
historia,historia,207,210,2347
social,social,101,211,2343
mujer,mujeres,111,212,2341
él,ello,5,213,2341
él,ella,5,214,2339
sino,sino,246,215,2320
total,total,232,216,2318
viernes,viernes,249,217,2311
aún,aún,252,218,2287
proceso,proceso,199,219,2283
persona,persona,45,220,2282
hacia,hacia,254,221,2281
haber,haber,13,222,2278
red,redes,149,223,2277
dentro,dentro,255,224,2277
mujer,mujer,111,225,2266
país,países,50,226,2254
programa,programa,200,227,2253
domingo,domingo,247,228,2251
empresa,empresa,118,229,2223
ley,ley,216,230,2214
incluso,incluso,266,231,2189
cambio,cambio,185,232,2188
sistema,sistema,209,233,2187
servicio,servicio,126,234,2184
varios,varios,140,235,2179
último,últimos,53,236,2176
cualquiera,cualquier,226,237,2164
dar,dar,44,238,2157
sí,sí,271,239,2153
lunes,lunes,272,240,2153
cinco,cinco,273,241,2147
decir,decir,31,242,2146
respecto,respecto,274,243,2141
bajo,bajo,179,244,2131
entonces,entonces,277,245,2126
tratar,trata,131,246,2114
mañana,mañana,281,247,2097
punto,puntos,134,248,2088
tener,tuvo,19,249,2087
mucho,muchas,27,250,2070
segundo,segundo,114,251,2063
número,número,228,252,2062
haber,hemos,13,253,2060
personal,personal,237,254,2048
tener,tenía,19,255,2048
posible,posible,215,256,2046
dato,datos,241,257,2046
cosa,cosas,212,258,2042
empresa,empresas,118,259,2042
agua,agua,240,260,2014
tanto,tan,55,261,2013
señalar,señaló,128,262,2003
dar,dio,44,263,2003
lado,lado,282,264,1999
hombre,hombre,192,265,1979
jueves,jueves,306,266,1979
noche,noche,278,267,1968
pandemia,pandemia,308,268,1962
segundo,segunda,114,269,1958
desarrollo,desarrollo,300,270,1943
guerra,guerra,303,271,1918
nunca,nunca,317,272,1908
grande,grandes,193,273,1906
martes,martes,318,274,1905
mismo,misma,60,275,1889
pues,pues,321,276,1889
sábado,sábado,307,277,1888
objetivo,objetivo,219,278,1884
servicio,servicios,126,279,1880
niño,niños,217,280,1860
próximo,próximo,143,281,1848
seguir,seguir,68,282,1840
temporada,temporada,297,283,1837
sentido,sentido,320,284,1832
informar,informó,160,285,1831
internacional,internacional,225,286,1825
cerca,cerca,337,287,1824
debido,debido,326,288,1821
apoyo,apoyo,313,289,1820
decir,dice,31,290,1816
alguno,algunas,58,291,1814
llegar,llegar,59,292,1813
investigación,investigación,250,293,1812
atención,atención,332,294,1809
miércoles,miércoles,343,295,1805
mercado,mercado,259,296,1799
tarde,tarde,336,297,1793
contar,cuenta,92,298,1783
región,región,256,299,1779
punto,punto,134,300,1776
julio,julio,341,301,1773
provincia,provincia,275,302,1760
hora,hora,78,303,1757
diferente,diferentes,262,304,1742
joven,joven,188,305,1742
comunidad,comunidad,235,306,1730
partir,partir,301,307,1724
población,población,334,308,1719
yo,nosotros,26,309,1718
ser,siendo,8,310,1716
indicar,indicó,169,311,1705
paso,paso,279,312,1697
minuto,minutos,268,313,1693
relación,relación,238,314,1685
problema,problemas,182,315,1683
seguir,sigue,68,316,1681
asimismo,asimismo,379,317,1680
precio,precios,178,318,1679
juego,juego,253,319,1678
ciento,ciento,292,320,1675
decisión,decisión,261,321,1658
local,local,208,322,1656
asegurar,aseguró,135,323,1654
euros,euros,386,324,1640
ministerio,ministerio,364,325,1640
ministro,ministro,302,326,1634
aquí,aquí,389,327,1632
conocer,conocer,154,328,1632
enero,enero,390,329,1630
vez,veces,61,330,1627
ambos,ambos,245,331,1626
edad,edad,351,332,1622
mayoría,mayoría,381,333,1621
nuevo,nuevos,43,334,1616
público,pública,80,335,1609
último,última,53,336,1605
sólo,sólo,396,337,1605
tema,tema,229,338,1605
partido,partidos,81,339,1600
tal,tal,349,340,1596
él,los,5,341,1595
fecha,fecha,309,342,1588
seis,seis,401,343,1584
agregar,agregó,280,344,1583
encontrar,encuentra,72,345,1570
ejemplo,ejemplo,374,346,1569
diciembre,diciembre,408,347,1566
marzo,marzo,411,348,1556
uso,uso,387,349,1556
encuentro,encuentro,310,350,1551
septiembre,septiembre,412,351,1549
dinero,dinero,406,352,1548
largo,largo,291,353,1539
buen,buena,183,354,1537
varios,varias,140,355,1534
cabo,cabo,409,356,1533
precio,precio,178,357,1533
director,director,352,358,1529
serie,serie,377,359,1517
dar,da,44,360,1516
medida,medidas,194,361,1515
octubre,octubre,423,362,1514
carrera,carrera,323,363,1513
junio,junio,425,364,1508
espacio,espacio,265,365,1507
capital,capital,405,366,1506
ir,van,38,367,1506
dólares,dólares,427,368,1505
llegar,llegó,59,369,1504
explicar,explicó,167,370,1502
cargo,cargo,314,371,1499
mayo,mayo,429,372,1498
municipal,municipal,305,373,1492
noviembre,noviembre,435,374,1485
medio,medios,97,375,1480
hacer,hecho,25,376,1477
club,club,342,377,1477
medida,medida,194,378,1473
pueblo,pueblo,322,379,1465
problema,problema,182,380,1464
plan,plan,293,381,1464
justicia,justicia,451,382,1447
ir,vamos,38,383,1446
municipio,municipio,287,384,1445
defensa,defensa,417,385,1443
producto,productos,248,386,1436
cuerpo,cuerpo,350,387,1433
uno,unas,6,388,1427
alto,alto,174,389,1427
todavía,todavía,465,390,1425
calidad,calidad,463,391,1422
educación,educación,466,392,1420
jornada,jornada,358,393,1420
semana,semanas,89,394,1410
falta,falta,439,395,1404
prensa,prensa,472,396,1401
calle,calle,260,397,1398
nuevo,nuevas,43,398,1391
gracias,gracias,476,399,1389
ahí,ahí,477,400,1386
actual,actual,368,401,1383
oficial,oficial,298,402,1380
energía,energía,414,403,1376
igual,igual,437,404,1373
futuro,futuro,376,405,1365
central,central,400,406,1364
actividad,actividad,206,407,1363
parecer,parece,214,408,1361
afirmar,afirmó,220,409,1357
nuestro,nuestros,62,410,1355
trabajador,trabajadores,373,411,1354
línea,línea,361,412,1354
evitar,evitar,339,413,1350
nombre,nombre,384,414,1349
actividad,actividades,206,415,1345
primero,primero,35,416,1342
poder,podemos,22,417,1342
sociedad,sociedad,449,418,1340
ser,sería,8,419,1332
claro,claro,299,420,1331
febrero,febrero,499,421,1329
producción,producción,459,422,1327
muerte,muerte,365,423,1326
control,control,432,424,1326
estar,estoy,18,425,1326
aumento,aumento,431,426,1323
derecho,derecho,251,427,1320
realizar,realizar,85,428,1319
condición,condiciones,371,429,1318
acción,acciones,244,430,1317
ese,esos,28,431,1315
haber,haya,13,432,1314
pesar,pesar,450,433,1312
inflación,inflación,507,434,1311
realidad,realidad,484,435,1310
finalmente,finalmente,512,436,1310
agosto,agosto,513,437,1309
principal,principal,243,438,1308
fútbol,fútbol,516,439,1306
ir,ir,38,440,1305
compañía,compañía,392,441,1305
joven,jóvenes,188,442,1304
riesgo,riesgo,372,443,1304
abril,abril,518,444,1301
querer,quiere,77,445,1300
política,política,269,446,1286
ayer,ayer,527,447,1286
hospital,hospital,410,448,1282
obra,obra,223,449,1281
creer,creo,187,450,1280
primero,primeros,35,451,1271
tener,tendrá,19,452,1269
camino,camino,441,453,1268
usuario,usuarios,388,454,1266
violencia,violencia,521,455,1265
equipo,equipos,93,456,1261
red,red,149,457,1259
campaña,campaña,453,458,1257
fiscal,fiscal,395,459,1249
área,área,333,460,1247
evento,evento,344,461,1247
menor,menor,288,462,1245
resultado,resultados,239,463,1242
oportunidad,oportunidad,346,464,1241
crisis,crisis,542,465,1240
experiencia,experiencia,413,466,1235
allí,allí,549,467,1233
comunicado,comunicado,533,468,1231
cantidad,cantidad,481,469,1230
valor,valor,353,470,1228
haber,hubo,13,471,1226
deber,deben,52,472,1226
mejor,mejores,90,473,1224
tener,tenido,19,474,1223
especial,especial,420,475,1223
cuanto,cuanto,528,476,1222
destacar,destacó,196,477,1216
economía,economía,502,478,1216
hacer,haciendo,25,479,1215
organización,organización,335,480,1213
trabajar,trabajar,133,481,1206
anterior,anterior,369,482,1203
ninguno,ningún,227,483,1203
obra,obras,223,484,1202
mayor,mayores,108,485,1201
vecino,vecinos,391,486,1196
haber,he,13,487,1194
haber,habían,13,488,1194
alrededor,alrededor,529,489,1188
actualmente,actualmente,567,490,1180
inicio,inicio,491,491,1179
reunión,reunión,445,492,1175
hecho,hechos,132,493,1174
fuera,fuera,566,494,1174
quedar,quedó,116,495,1173
gestión,gestión,519,496,1172
mano,mano,360,497,1170
sur,sur,573,498,1169
buen,buen,183,499,1168
pesos,pesos,577,500,1163
ser,serán,8,501,1163
victoria,victoria,475,502,1162
esperar,espera,150,503,1162
recurso,recursos,448,504,1158
estar,estuvo,18,505,1156
jefe,jefe,517,506,1150
anunciar,anunció,267,507,1148
respuesta,respuesta,473,508,1147
él,ellas,5,509,1142
comenzar,comenzó,181,510,1139
informe,informe,454,511,1137
fuerte,fuerte,375,512,1134
dirección,dirección,550,513,1132
expresar,expresó,370,514,1130
nadie,nadie,588,515,1130
capacidad,capacidad,498,516,1127
madre,madre,495,517,1126
twitter,twitter,593,518,1125
venir,viene,191,519,1123
salir,salir,162,520,1120
ex,ex,600,521,1119
resultado,resultado,239,522,1119
conjunto,conjunto,482,523,1117
fuerza,fuerza,263,524,1116
presencia,presencia,596,525,1116
resto,resto,488,526,1113
familia,familias,153,527,1108
dejar,dejó,99,528,1107
estar,estaban,18,529,1106
ese,esas,28,530,1106
unidad,unidad,338,531,1106
hijo,hijo,264,532,1104
haber,habrá,13,533,1103
proyecto,proyectos,145,534,1102
posibilidad,posibilidad,440,535,1101
tomar,tomar,175,536,1100
llevar,lleva,75,537,1096
mensaje,mensaje,403,538,1095
ayuda,ayuda,494,539,1094
único,único,286,540,1094
poder,pudo,22,541,1094
norte,norte,628,542,1093
hijo,hijos,264,543,1091
víctima,víctima,283,544,1089
difícil,difícil,530,545,1088
federal,federal,522,546,1087
fuerza,fuerzas,263,547,1086
necesario,necesario,324,548,1085
propio,propio,211,549,1085
protección,protección,615,550,1085
participación,participación,605,551,1084
grande,grande,193,552,1083
marco,marco,575,553,1082
acceso,acceso,578,554,1081
poder,pueda,22,555,1080
crecimiento,crecimiento,632,556,1077
último,últimas,53,557,1075
selección,selección,546,558,1075
fiscalía,fiscalía,619,559,1075
padre,padre,329,560,1071
dejar,dejar,99,561,1067
base,base,506,562,1067
plazo,plazo,552,563,1064
ciudadano,ciudadanos,356,564,1057
alto,alta,174,565,1057
pareja,pareja,543,566,1054
tener,tengo,19,567,1054
modelo,modelo,471,568,1054
alguno,alguna,58,569,1049
líder,líder,426,570,1045
mal,mal,645,571,1044
adelante,adelante,670,572,1043
siete,siete,673,573,1040
comisión,comisión,553,574,1039
local,locales,208,575,1038
grupo,grupos,138,576,1038
llevar,llevar,75,577,1036
pasar,pasar,94,578,1035
idea,idea,467,579,1035
campo,campo,503,580,1034
gobernador,gobernador,569,581,1034
orden,orden,674,582,1033
vehículo,vehículo,311,583,1032
hombre,hombres,192,584,1031
libertad,libertad,603,585,1029
elección,elecciones,424,586,1028
principal,principales,243,587,1028
permitir,permite,161,588,1026
trabajar,trabajando,133,589,1026
causa,causa,462,590,1025
paz,paz,682,591,1024
poner,poner,122,592,1024
víctima,víctimas,283,593,1023
político,política,203,594,1021
congreso,congreso,661,595,1020
fuego,fuego,651,596,1016
mucho,mucha,27,597,1015
acción,acción,244,598,1014
mantener,mantener,171,599,1014
argentina,argentina,681,600,1012
jugador,jugadores,312,601,1007
saber,saber,110,602,1007
interés,interés,438,603,1001
hacer,hacen,25,604,999
económico,económica,224,605,995
interior,interior,664,606,994
momento,momentos,70,607,994
poder,puedan,22,608,991
es,es,700,609,991
administración,administración,590,610,990
estar,estará,18,611,990
hablar,hablar,157,612,988
inversión,inversión,490,613,985
liga,liga,607,614,984
libre,libre,561,615,983
alguno,algún,58,616,983
cámara,cámara,461,617,983
recibir,recibió,125,618,982
político,político,203,619,977
imagen,imagen,348,620,971
ninguno,ninguna,227,621,971
presente,presente,458,622,971
haber,habría,13,623,968
real,real,556,624,965
agente,agentes,537,625,964
ocho,ocho,721,626,963
ser,eran,8,627,961
luz,luz,585,628,960
transporte,transporte,650,629,959
música,música,716,630,957
puesto,puesto,398,631,956
vuelta,vuelta,639,632,956
encontrar,encuentran,72,633,956
fuente,fuentes,455,634,954
pese,pese,732,635,952
cual,cuales,165,636,950
modo,modo,711,637,950
tierra,tierra,576,638,947
estudio,estudio,380,639,947
ataque,ataque,442,640,945
impacto,impacto,643,641,943
éxito,éxito,624,642,938
territorio,territorio,582,643,937
estar,estado,18,644,937
mejorar,mejorar,443,645,934
tampoco,tampoco,756,646,932
volver,volver,155,647,931
estadounidense,estadounidense,497,648,922
consejo,consejo,627,649,920
propio,propia,211,650,917
propuesta,propuesta,483,651,917
compromiso,compromiso,623,652,914
favor,favor,760,653,914
alimento,alimentos,675,654,912
acto,acto,520,655,912
gas,gas,692,656,911
jugador,jugador,312,657,911
dar,dado,44,658,911
torneo,torneo,688,659,907
realizar,realizó,85,660,907
importante,importantes,130,661,906
marcha,marcha,724,662,906
comunicación,comunicación,618,663,905
cara,cara,678,664,904
amor,amor,746,665,902
jugar,jugar,221,666,900
verdad,verdad,770,667,900
vehículo,vehículos,311,668,899
ganar,ganar,202,669,897
miembro,miembros,525,670,896
estudiante,estudiantes,649,671,894
alcalde,alcalde,694,672,893
palabra,palabras,510,673,893
allá,allá,800,674,892
buscar,busca,166,675,892
cultura,cultura,727,676,891
política,políticas,269,677,890
verano,verano,796,678,890
existir,existe,295,679,887
escuela,escuela,479,680,887
profesional,profesional,382,681,887
máximo,máximo,404,682,886
lograr,logró,184,683,885
mediante,mediante,804,684,885
cambio,cambios,185,685,883
lucha,lucha,734,686,883
llevar,llevó,75,687,883
militar,militar,421,688,882
producto,producto,248,689,882
mi,mis,106,690,879
comentar,comentó,469,691,879
tarjeta,tarjeta,622,692,878
secretario,secretario,764,693,878
plataforma,plataforma,547,694,878
seguro,seguro,418,695,878
venta,venta,487,696,875
estatal,estatal,581,697,874
español,español,296,698,873
pasar,pasó,94,699,873
saber,sabe,110,700,869
zona,zonas,156,701,868
prueba,prueba,385,702,868
departamento,departamento,697,703,868
enfermedad,enfermedad,509,704,863
clave,clave,680,705,863
metro,metros,631,706,862
pedir,pidió,177,707,862
añadir,añadió,359,708,860
escenario,escenario,640,709,860
video,video,555,710,860
ruso,ruso,231,711,856
encontrar,encontrar,72,712,854
edición,edición,739,713,852
amigo,amigos,505,714,852
familiar,familiares,460,715,851
obstante,obstante,837,716,849
especialmente,especialmente,838,717,848
ver,visto,51,718,848
derecho,derechos,251,719,846
opción,opción,464,720,844
construcción,construcción,799,721,842
ir,iba,38,722,842
apenas,apenas,845,723,841
estadio,estadio,769,724,841
técnico,técnico,430,725,841
tema,temas,229,726,840
llegar,llega,59,727,839
necesidad,necesidad,444,728,839
sector,sectores,170,729,837
menor,menores,288,730,837
yo,mí,26,731,837
argentino,argentina,290,732,836
llegada,llegada,816,733,836
quién,quién,701,734,836
viaje,viaje,557,735,833
consumo,consumo,822,736,833
corte,corte,677,737,833
turismo,turismo,836,738,833
mitad,mitad,847,739,832
mandatario,mandatario,790,740,832
poder,podrán,22,741,831
ser,sean,8,742,831
fondo,fondo,456,743,830
calle,calles,260,744,828
elemento,elementos,644,745,827
demanda,demanda,693,746,827
hacer,hicieron,25,747,826
decir,dicho,31,748,826
paciente,pacientes,583,749,825
salida,salida,749,750,825
tecnología,tecnología,656,751,823
provincial,provincial,731,752,822
posición,posición,621,753,821
gol,gol,452,754,819
imagen,imágenes,348,755,814
vivienda,vivienda,486,756,812
querer,queremos,77,757,812
económico,económico,224,758,812
popular,popular,572,759,810
ambiente,ambiente,823,760,810
importancia,importancia,864,761,809
detalle,detalles,647,762,809
electoral,electoral,683,763,808
agencia,agencia,705,764,805
iniciativa,iniciativa,620,765,805
contar,contó,92,766,805
médico,médico,331,767,805
titular,titular,687,768,805
recibir,recibir,125,769,803
etapa,etapa,714,770,803
kilómetro,kilómetros,737,771,802
barrio,barrio,614,772,801
nación,nación,666,773,801
funcionario,funcionarios,489,774,800
entidad,entidad,541,775,800
caber,cabe,829,776,799
cliente,clientes,598,777,798
tercero,tercera,565,778,798
río,río,579,779,798
presentar,presentó,141,780,798
entrevista,entrevista,767,781,796
asegurar,asegura,135,782,795
quedar,queda,116,783,794
poder,podrá,22,784,794
padre,padres,329,785,794
centro,centros,144,786,793
ofrecer,ofrece,234,787,792
poder,podrían,22,788,792
siguiente,siguiente,667,789,791
localidad,localidad,652,790,791
ayuntamiento,ayuntamiento,797,791,790
formación,formación,832,792,789
arma,armas,531,793,788
república,república,839,794,788
alguien,alguien,878,795,786
pago,pago,646,796,786
título,título,648,797,784
vía,vía,663,798,784
único,única,286,799,782
próximo,próximos,143,800,782
junto,juntos,176,801,780
regional,regional,698,802,780
cierto,cierto,433,803,778
ver,ve,51,804,778
delito,delito,468,805,776
lista,lista,787,806,776
entrada,entrada,594,807,775
prueba,pruebas,385,808,774
color,color,636,809,774
cabeza,cabeza,851,810,774
argentino,argentino,290,811,772
conflicto,conflicto,717,812,772
diferencia,diferencia,637,813,772
público,públicos,80,814,770
ser,somos,8,815,770
motivo,motivo,611,816,770
bueno,bueno,896,817,770
nuestro,nuestras,62,818,768
diario,diario,559,819,768
banco,banco,604,820,766
profesional,profesionales,382,821,766
hija,hija,741,822,765
marca,marca,597,823,765
realmente,realmente,903,824,763
cumplir,cumplir,276,825,762
plaza,plaza,657,826,762
ocurrir,ocurrió,304,827,762
explicar,explica,167,828,760
pasado,pasada,102,829,758
asociación,asociación,725,830,758
crear,crear,434,831,756
hacer él,hacerlo,480,832,754
encima,encima,915,833,754
movimiento,movimiento,654,834,753
atrás,atrás,917,835,753
industria,industria,810,836,753
lograr,lograr,184,837,753
político,políticos,203,838,752
tu,tus,172,839,752
ingreso,ingresos,535,840,751
mil,miles,139,841,750
parte,partes,48,842,749
pasar,pasa,94,843,748
oposición,oposición,904,844,745
civil,civil,568,845,745
juicio,juicio,868,846,744
duda,duda,554,847,744
mesa,mesa,784,848,744
querer,quiero,77,849,743
comercio,comercio,779,850,742
mantener,mantiene,171,851,742
judicial,judicial,726,852,742
distinto,distintos,355,853,741
manifestar,manifestó,523,854,741
declarar,declaró,470,855,740
institución,institución,446,856,739
bastante,bastante,881,857,739
contar,contar,92,858,736
dosis,dosis,932,859,735
lugar,lugares,86,860,735
web,web,934,861,734
poder,puedes,22,862,733
seguir,siguen,68,863,732
declaración,declaraciones,560,864,731
secretaría,secretaría,912,865,729
sede,sede,937,866,728
responsabilidad,responsabilidad,807,867,728
reforma,reforma,759,868,725
ayudar,ayudar,327,869,725
pagar,pagar,393,870,723
distinto,distintas,355,871,722
papel,papel,825,872,721
institución,instituciones,446,873,721
estudio,estudios,380,874,720
unidad,unidades,338,875,718
entrega,entrega,883,876,718
tercer,tercer,955,877,716
accidente,accidente,735,878,715
nivel,niveles,168,879,714
parque,parque,835,880,713
tribunal,tribunal,781,881,712
versión,versión,743,882,711
cantante,cantante,901,883,710
laboral,laboral,685,884,709
incremento,incremento,865,885,708
mexicano,mexicano,415,886,708
trabajo,trabajos,100,887,708
buscar,buscar,166,888,708
ocasión,ocasiones,492,889,707
sostener,sostuvo,478,890,706
materia,materia,824,891,705
película,película,671,892,705
fácil,fácil,886,893,703
disfrutar,disfrutar,587,894,699
género,género,899,895,698
incluir,incluye,257,896,697
ambos,ambas,245,897,696
ganar,ganó,202,898,696
visita,visita,808,899,696
aquel,aquellos,325,900,695
conseguir,conseguir,367,901,693
contexto,contexto,957,902,690
cambiar,cambiar,354,903,690
dar,dieron,44,904,689
espacio,espacios,265,905,689
sitio,sitio,780,906,688
tener,tenga,19,907,688
poner,puso,122,908,688
cifra,cifra,545,909,687
razón,razón,592,910,686
contrato,contrato,709,911,685
él,las,5,912,684
confirmar,confirmó,345,913,684
juez,juez,690,914,684
aplicación,aplicación,713,915,683
medio,media,97,916,682
diez,diez,1001,917,680
él,sí,5,918,678
superior,superior,818,919,678
relación,relaciones,238,920,678
mar,mar,959,921,678
presupuesto,presupuesto,846,922,676
cierre,cierre,940,923,676
recordar,recordó,222,924,676
ser,soy,8,925,676
vivir,vivir,205,926,674
necesitar,necesita,315,927,672
prisión,prisión,990,928,671
ser,fuera,8,929,671
ejecutivo,ejecutivo,848,930,671
terminar,terminó,285,931,670
costa,costa,892,932,669
presentación,presentación,871,933,669
compra,compra,740,934,668
peso,peso,660,935,668
digital,digital,708,936,667
dejar,deja,99,937,667
primero,primeras,35,938,667
emergencia,emergencia,742,939,666
cuarto,cuarto,511,940,666
común,común,774,941,666
operación,operación,504,942,666
confianza,confianza,1015,943,664
señalar,señala,128,944,664
euro,euros,884,945,663
responsable,responsable,629,946,662
considerar,considera,233,947,662
instalación,instalaciones,686,948,662
decidir,decidió,316,949,662
llamado,llamado,536,950,661
salir,salió,162,951,660
nueve,nueve,1027,952,659
estrategia,estrategia,785,953,658
amarillo,amarilla,833,954,658
estar,esté,18,955,658
español,española,296,956,657
presidenta,presidenta,1020,957,657
ciudad,ciudades,83,958,657
ejército,ejército,1005,959,656
niño,niño,217,960,655
generar,generar,270,961,653
oferta,oferta,802,962,653
operación,operaciones,504,963,653
significar,significa,761,964,653
deber,debería,52,965,650
dicho,dicho,397,966,649
disposición,disposición,976,967,649
función,función,606,968,648
internacional,internacionales,225,969,648
comunidad,comunidades,235,970,647
pronto,pronto,975,971,647
mismo,mismos,60,972,647
aire,aire,978,973,644
municipio,municipios,287,974,643
ocasión,ocasión,492,975,643
representar,representa,496,976,643
recuperación,recuperación,1044,977,642
público,públicas,80,978,642
diálogo,diálogo,974,979,641
televisión,televisión,1032,980,640
próximo,próxima,143,981,639
delito,delitos,468,982,638
artista,artista,625,983,637
blanco,blanco,539,984,636
curso,curso,873,985,636
vacunación,vacunación,1066,986,635
existir,existen,295,987,634
poco,pocos,120,988,634
negocio,negocio,626,989,633
ruta,ruta,817,990,633
comprar,comprar,684,991,632
principio,principio,753,992,631
ruso,rusa,231,993,631
experto,expertos,794,994,630
vista,vista,1023,995,630
origen,origen,992,996,629
natural,natural,757,997,629
periodista,periodista,617,998,629
oficial,oficiales,298,999,628
reducir,reducir,570,1000,628
gol,goles,452,1001,628
compañero,compañeros,745,1002,627
fiesta,fiesta,703,1003,627
necesidad,necesidades,444,1004,626
representante,representantes,658,1005,625
deber,debemos,52,1006,624
pasar,pasado,94,1007,623
