Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
poželjeti,poželjeti,4234,16539,26
naprav,napravim,10594,16540,26
dići,dići,3883,16541,26
promicanje,promicanju,5426,16542,26
matura,maturi,2984,16543,26
piti,pije,2855,16544,26
strože,strože,10876,16545,26
kultan,kultni,3439,16546,26
skup,skupovi,1023,16547,26
dramatičan,dramatično,3167,16548,26
moskovski,moskovski,5979,16549,26
vrijeđanje,vrijeđanja,7338,16550,26
rapidno,rapidno,10882,16551,26
ocjenjivanje,ocjenjivanje,6112,16552,26
karika,karika,9627,16553,26
lud,luda,4122,16554,26
preskočiti,preskočio,4696,16555,26
zakazati,zakazano,3078,16556,26
sakupiti,sakupio,7260,16557,26
amandman,amandman,3075,16558,26
zrakoplovstvo,zrakoplovstvo,4271,16559,26
odgođeti,odgođena,10886,16560,26
šesnaesterac,šesnaesterca,8332,16561,26
provoditi,provodila,503,16562,26
aktivistica,aktivistica,10122,16563,26
paparazzi,paparazzi,10888,16564,26
dobrobiti,dobrobiti,10889,16565,26
psihologinje,psihologinja,10124,16566,26
dostaviti,dostavila,2669,16567,26
rolling,rolling,10891,16568,26
upravitelj,upravitelj,6959,16569,26
ustanoviti,ustanovili,4289,16570,26
karantena,karantenom,608,16571,26
uredba,uredbu,3003,16572,26
richard,richard,9892,16573,26
naručiti,naručila,2662,16574,26
proteći,protekli,3414,16575,26
tranzicija,tranziciju,4694,16576,26
iznuda,iznude,8635,16577,26
prijeći,prijeđe,3170,16578,26
skinuti,skinula,2213,16579,26
projektil,projektila,7784,16580,26
pregled,pregledu,1270,16581,26
udariti,udarila,2297,16582,26
obrasce,obrasce,9902,16583,26
kašnjenje,kašnjenje,5598,16584,26
monik,monika,10362,16585,26
mikrobiologija,mikrobiologiju,8818,16586,26
najnoviju,najnoviju,10903,16587,26
javiti,javilo,879,16588,26
poniti,ponio,10363,16589,26
posredstv,posredstvom,10905,16590,26
giannis,giannis,9014,16591,26
isprika,ispriku,9015,16592,26
jolie,jolie,10907,16593,26
složiti,složila,2054,16594,26
složni,složni,10909,16595,26
pobunjenik,pobunjenika,7647,16596,26
naslovnica,naslovnice,4836,16597,26
pobačaj,pobačaja,4970,16598,26
opcija,opcijama,1072,16599,26
leon,leona,7652,16600,26
gostujući,gostujuću,2029,16601,26
prepoznatljiv,prepoznatljiva,3420,16602,26
zabrana,zabranom,863,16603,26
